boxofficeType,showRange,yearWeekTime,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
주중 박스오피스,20230320~20230323,202312,2,2,28,OLD,20210544,웅남이,2023-03-22,455791678,9.4,449631678,7299.2,461951678,53909,53037,6082.2,54781,766,5882
주중 박스오피스,20230320~20230323,202312,3,3,-1,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,360019388,7.4,-57430835,-13.8,43181373430,35129,-5598,-13.7,4190215,615,5374
주중 박스오피스,20230320~20230323,202312,4,4,-1,OLD,20197654,소울메이트,2023-03-15,270601219,5.6,-28589405,-9.6,1428096412,29186,-3219,-9.9,147851,619,5771
주중 박스오피스,20230320~20230323,202312,5,5,0,OLD,20230533,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",2023-03-02,147546000,3.1,-94421300,-39.0,6243686500,12652,-8959,-41.5,507507,241,1832
주중 박스오피스,20230320~20230323,202312,6,6,3,OLD,20230340,에브리씽 에브리웨어 올 앳 원스+,2023-03-01,101560637,2.1,23300602,29.8,767379797,10280,2537,32.8,74222,218,1424
주중 박스오피스,20230320~20230323,202312,7,7,24,OLD,20230767,파벨만스,2023-03-22,95550167,2.0,88038572,1172.0,134763049,9736,9002,1226.4,12876,411,1541
주중 박스오피스,20230320~20230323,202312,8,8,36,OLD,20224780,모나리자와 블러드 문,2023-03-22,72299251,1.5,70076251,3152.3,79550251,8406,8159,3303.2,8995,369,1219
주중 박스오피스,20230320~20230323,202312,9,9,-3,OLD,20230081,샤잠! 신들의 분노,2023-03-15,84051068,1.7,-142865350,-63.0,757843872,8394,-13080,-60.9,71527,543,2720
주중 박스오피스,20230320~20230323,202312,10,10,-2,OLD,20230199,플레인,2023-03-15,62497464,1.3,-31209865,-33.3,303908720,7570,-2888,-27.6,33046,299,1344
주중 박스오피스,20230327~20230330,202313,1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,2244692405,48.7,-372132262,-14.2,33338137052,238539,-17738,-6.9,3203347,1357,19158
주중 박스오피스,20230327~20230330,202313,2,2,17,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,499255445,10.8,478612445,2318.5,524874445,55986,54583,3890.4,57684,1105,6895
주중 박스오피스,20230327~20230330,202313,3,3,-1,OLD,20210544,웅남이,2023-03-22,411031245,8.9,-44760433,-9.8,2007813343,48654,-5255,-9.7,221019,721,8120
주중 박스오피스,20230327~20230330,202313,4,4,-1,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,365121985,7.9,5102597,1.4,44501508511,39381,4252,12.1,4319152,565,4723
주중 박스오피스,20230327~20230330,202313,5,5,-1,OLD,20197654,소울메이트,2023-03-15,119262838,2.6,-151338381,-55.9,1948455046,13228,-15958,-54.7,200598,478,2827
주중 박스오피스,20230327~20230330,202313,6,6,1,OLD,20230767,파벨만스,2023-03-22,112726167,2.4,17176000,18.0,482376860,12280,2544,26.1,47625,404,1849
주중 박스오피스,20230327~20230330,202313,7,7,0,NEW,20226489,리바운드,2023-04-05,109759000,2.4,109759000,100.0,109759000,12115,12115,100.0,12115,21,57
주중 박스오피스,20230327~20230330,202313,8,8,17,OLD,20230641,오토라는 남자,2023-03-29,64373321,1.4,56122321,680.2,96033161,7788,7047,951.0,10833,371,1344
주중 박스오피스,20230327~20230330,202313,9,9,0,NEW,20080269,해피 투게더,1998-08-22,65308343,1.4,65308343,100.0,419541463,7147,7147,100.0,45648,140,281
주중 박스오피스,20230327~20230330,202313,10,10,-4,OLD,20230340,에브리씽 에브리웨어 올 앳 원스+,2023-03-01,66511015,1.4,-35049622,-34.5,991558068,7126,-3154,-30.7,96313,218,929
주중 박스오피스,20230403~20230406,202314,1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,1523707126,37.9,-720985279,-32.1,40713427620,154390,-84149,-35.3,3939111,1323,17453
주중 박스오피스,20230403~20230406,202314,2,2,5,OLD,20226489,리바운드,2023-04-05,594847404,14.8,485088404,442.0,707666404,64923,52808,435.9,77378,1102,8073
주중 박스오피스,20230403~20230406,202314,3,3,-1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,390317564,9.7,-108937881,-21.8,2172036456,41329,-14657,-26.2,219182,956,7977
주중 박스오피스,20230403~20230406,202314,4,4,0,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,493052251,12.3,127930266,35.0,45635174867,34886,-4495,-11.4,4416208,544,2507
주중 박스오피스,20230403~20230406,202314,5,5,26,OLD,20231010,에어,2023-04-05,264850587,6.6,256921587,3240.3,289556686,28678,27797,3155.2,31141,656,4327
주중 박스오피스,20230403~20230406,202314,6,6,-3,OLD,20210544,웅남이,2023-03-22,167639837,4.2,-243391408,-59.2,2607598620,18334,-30320,-62.3,284591,542,3850
주중 박스오피스,20230403~20230406,202314,7,7,-2,OLD,20197654,소울메이트,2023-03-15,53117639,1.3,-66145199,-55.5,2198960099,6409,-6819,-51.5,226497,289,1070
주중 박스오피스,20230403~20230406,202314,8,8,0,OLD,20230641,오토라는 남자,2023-03-29,50444260,1.3,-13929061,-21.6,264613415,5756,-2032,-26.1,28736,311,1404
주중 박스오피스,20230403~20230406,202314,9,9,-3,OLD,20230767,파벨만스,2023-03-22,47580849,1.2,-65145318,-57.8,640679976,4908,-7372,-60.0,63285,201,853
주중 박스오피스,20230403~20230406,202314,10,10,0,NEW,20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,41468200,1.0,41468200,100.0,41468200,3738,3738,100.0,3738,94,240
주중 박스오피스,20230410~20230413,202315,1,1,0,NEW,20231089,존 윅 4,2023-04-12,1915246925,39.1,1915246925,100.0,2374772430,188530,188530,100.0,227671,1532,9272
주중 박스오피스,20230410~20230413,202315,2,2,-1,OLD,20226270,스즈메의 문단속,2023-03-08,1043110782,21.3,-480596344,-31.5,45828638585,104188,-50202,-32.5,4448229,1134,14090
주중 박스오피스,20230410~20230413,202315,3,3,-1,OLD,20226489,리바운드,2023-04-05,702694632,14.4,107847228,18.1,3472227008,74985,10062,15.5,365147,1031,12018
주중 박스오피스,20230410~20230413,202315,4,4,0,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,256513298,5.2,-236538953,-48.0,46446944165,16644,-18242,-52.3,4464093,273,1139
주중 박스오피스,20230410~20230413,202315,5,5,0,OLD,20231010,에어,2023-04-05,143575773,2.9,-121274814,-45.8,894457135,14892,-13786,-48.1,92442,558,4093
주중 박스오피스,20230410~20230413,202315,6,6,-3,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,120168105,2.5,-270149459,-69.2,2784709612,12025,-29304,-70.9,279798,520,2930
주중 박스오피스,20230410~20230413,202315,7,7,16,OLD,20231009,거울 속 외딴 성,2023-04-12,76995058,1.6,66474058,631.8,90694058,7882,6713,574.3,9379,324,1037
주중 박스오피스,20230410~20230413,202315,8,8,-2,OLD,20210544,웅남이,2023-03-22,55973195,1.1,-111666642,-66.6,2781451847,6326,-12008,-65.5,303658,314,1254
주중 박스오피스,20230410~20230413,202315,9,9,28,OLD,20179462,위대한 쇼맨,2017-12-20,56989562,1.2,52437962,1152.1,13479896832,5523,5036,1034.1,1716137,52,321
주중 박스오피스,20230410~20230413,202315,10,10,0,NEW,20231244,렌필드,2023-04-19,39285000,0.8,39285000,100.0,39285000,4365,4365,100.0,4365,25,27
주중 박스오피스,20230417~20230420,202316,1,1,0,OLD,20231089,존 윅 4,2023-04-12,1910143815,43.2,-5103110,-0.3,9595311959,188892,362,0.2,915148,1418,15757
주중 박스오피스,20230417~20230420,202316,2,2,0,OLD,20226270,스즈메의 문단속,2023-03-08,630698041,14.3,-412412741,-39.5,48980159937,63656,-40532,-38.9,4760490,785,8461
주중 박스오피스,20230417~20230420,202316,3,3,0,OLD,20226489,리바운드,2023-04-05,390708450,8.8,-311986182,-44.4,5070881452,42827,-32158,-42.9,527917,638,5680
주중 박스오피스,20230417~20230420,202316,4,4,8,OLD,20200154,킬링 로맨스,2023-04-14,307304018,6.9,271530018,759.0,964923624,34110,30423,825.1,100751,811,7655
주중 박스오피스,20230417~20230420,202316,5,5,30,OLD,20225865,옥수역귀신,2023-04-19,231202800,5.2,226862800,5227.3,235542800,23814,23194,3741.0,24434,277,1674
주중 박스오피스,20230417~20230420,202316,6,6,4,OLD,20231244,렌필드,2023-04-19,145766196,3.3,106481196,271.0,189201196,15613,11248,257.7,20389,577,3369
주중 박스오피스,20230417~20230420,202316,7,7,-3,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,181101556,4.1,-75411742,-29.4,47035277545,15569,-1075,-6.5,4511805,278,1564
주중 박스오피스,20230417~20230420,202316,8,8,-1,OLD,20231009,거울 속 외딴 성,2023-04-12,56712710,1.3,-20282348,-26.3,296678756,5981,-1901,-24.1,29885,275,958
주중 박스오피스,20230417~20230420,202316,9,9,18,OLD,20227863,라이스보이 슬립스,2023-04-19,39878050,0.9,30554050,327.7,90395310,4646,3610,348.5,10041,250,687
주중 박스오피스,20230417~20230420,202316,10,10,-5,OLD,20231010,에어,2023-04-05,37346063,0.8,-106229710,-74.0,1028235964,4601,-10291,-69.1,106290,218,616
주중 박스오피스,20230424~20230427,202317,1,1,10,OLD,20198482,드림,2023-04-26,1294886330,21.9,1254513330,3107.3,1335259330,152384,147871,3276.6,156897,1229,9801
주중 박스오피스,20230424~20230427,202317,2,2,-1,OLD,20231089,존 윅 4,2023-04-12,1377744812,23.3,-532399003,-27.9,14318340042,145926,-42966,-22.7,1377950,1405,11512
주중 박스오피스,20230424~20230427,202317,3,3,0,NEW,20227890,슈퍼 마리오 브라더스,2023-04-26,1210089505,20.5,1210089505,100.0,1462950175,131960,131960,100.0,154502,1271,10988
주중 박스오피스,20230424~20230427,202317,4,4,-2,OLD,20226270,스즈메의 문단속,2023-03-08,574874608,9.7,-55823433,-8.9,51213419462,60018,-3638,-5.7,4984061,816,6686
주중 박스오피스,20230424~20230427,202317,5,5,-2,OLD,20226489,리바운드,2023-04-05,256494754,4.3,-134213696,-34.4,6029349053,28647,-14180,-33.1,628217,637,3777
주중 박스오피스,20230424~20230427,202317,6,6,-1,OLD,20225865,옥수역귀신,2023-04-19,277518500,4.7,46315700,20.0,1091152700,27653,3839,16.1,106371,266,2467
주중 박스오피스,20230424~20230427,202317,7,7,0,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,220320820,3.7,39219264,21.7,47501902646,22271,6702,43.0,4556999,321,1460
주중 박스오피스,20230424~20230427,202317,8,8,-4,OLD,20200154,킬링 로맨스,2023-04-14,167163974,2.8,-140140044,-45.6,1517171344,18800,-15310,-44.9,158827,584,2654
주중 박스오피스,20230424~20230427,202317,9,9,-3,OLD,20231244,렌필드,2023-04-19,63426014,1.1,-82340182,-56.5,441891349,7636,-7977,-51.1,46515,458,1955
주중 박스오피스,20230424~20230427,202317,10,10,33,OLD,20231164,무명,2023-04-26,65269547,1.1,61921547,1849.5,68617547,7588,7216,1939.8,7960,195,534
주중 박스오피스,20230501~20230504,202318,1,1,0,NEW,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,3801012803,32.1,3801012803,100.0,3801012803,365432,365432,100.0,365432,1810,13814
주중 박스오피스,20230501~20230504,202318,2,2,1,OLD,20227890,슈퍼 마리오 브라더스,2023-04-26,2817107050,23.8,1607017545,132.8,10538415858,297387,165427,125.4,1066486,1457,17067
주중 박스오피스,20230501~20230504,202318,3,3,-2,OLD,20198482,드림,2023-04-26,1958625805,16.5,663739475,51.3,7144006657,211270,58886,38.6,750132,1226,14396
주중 박스오피스,20230501~20230504,202318,4,4,-2,OLD,20231089,존 윅 4,2023-04-12,1135482979,9.6,-242261833,-17.6,17761031826,115715,-30211,-20.7,1714336,905,6404
주중 박스오피스,20230501~20230504,202318,5,5,-1,OLD,20226270,스즈메의 문단속,2023-03-08,744737589,6.3,169862981,29.5,53333339887,77827,17809,29.7,5196551,693,4201
주중 박스오피스,20230501~20230504,202318,6,6,0,NEW,20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,2023-05-04,347916365,2.9,347916365,100.0,385337241,36182,36182,100.0,39267,671,1586
주중 박스오피스,20230501~20230504,202318,7,7,-1,OLD,20225865,옥수역귀신,2023-04-19,317485400,2.7,39966900,14.4,1947995800,29716,2063,7.5,184514,263,1675
주중 박스오피스,20230501~20230504,202318,8,8,-3,OLD,20226489,리바운드,2023-04-05,170924732,1.4,-85570022,-33.4,6510325156,18873,-9774,-34.1,677924,368,1205
주중 박스오피스,20230501~20230504,202318,9,9,-2,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,154734810,1.3,-65586010,-29.8,48014719270,15107,-7164,-32.2,4604813,250,1000
주중 박스오피스,20230501~20230504,202318,10,10,-2,OLD,20200154,킬링 로맨스,2023-04-14,87287701,0.7,-79876273,-47.8,1725950443,9177,-9623,-51.2,180298,139,505
주중 박스오피스,20230508~20230511,202319,1,1,0,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,4039469801,56.8,238456998,6.3,21477077693,385570,20138,5.5,2016464,1642,23505
주중 박스오피스,20230508~20230511,202319,2,2,0,OLD,20227890,슈퍼 마리오 브라더스,2023-04-26,595637325,8.4,-2221469725,-78.9,18329171395,62229,-235158,-79.1,1864489,819,8107
주중 박스오피스,20230508~20230511,202319,3,3,0,OLD,20198482,드림,2023-04-26,493319695,6.9,-1465306110,-74.8,9742157635,53917,-157353,-74.5,1010399,734,6808
주중 박스오피스,20230508~20230511,202319,4,4,2,OLD,20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,2023-05-04,453068260,6.4,105151895,30.2,3826529238,45567,9385,25.9,388810,592,4473
주중 박스오피스,20230508~20230511,202319,5,5,-1,OLD,20231089,존 윅 4,2023-04-12,360892993,5.1,-774589986,-68.2,19207916796,36542,-79173,-68.4,1852420,655,4038
주중 박스오피스,20230508~20230511,202319,6,6,19,OLD,20231437,문재인입니다,2023-05-10,236338139,3.3,228262139,2826.4,251124139,24827,24223,4010.4,26102,536,2389
주중 박스오피스,20230508~20230511,202319,7,7,-2,OLD,20226270,스즈메의 문단속,2023-03-08,223031970,3.1,-521705619,-70.1,54855111049,22260,-55567,-71.4,5345395,556,3244
주중 박스오피스,20230508~20230511,202319,8,8,0,NEW,20218656,롱디,2023-05-10,81701600,1.1,81701600,100.0,87764600,11298,11298,100.0,12159,262,1243
주중 박스오피스,20230508~20230511,202319,9,9,-2,OLD,20225865,옥수역귀신,2023-04-19,94917400,1.3,-222568000,-70.1,2479027000,8769,-20947,-70.5,232409,180,921
주중 박스오피스,20230508~20230511,202319,10,10,24,OLD,20161872,너의 이름은.,2017-01-04,58298695,0.8,55263806,1820.9,30954831500,5832,5434,1365.3,3831650,93,256
주중 박스오피스,20230515~20230518,202320,1,1,0,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,2383938569,36.3,-1655531232,-41.0,31533197097,230017,-155553,-40.3,2959324,1673,18918
주중 박스오피스,20230515~20230518,202320,2,2,0,NEW,20231592,분노의 질주: 라이드 오어 다이,2023-05-17,2335992119,35.6,2335992119,100.0,2335992119,228389,228389,100.0,228389,1718,14131
주중 박스오피스,20230515~20230518,202320,3,3,-1,OLD,20227890,슈퍼 마리오 브라더스,2023-04-26,330900750,5.0,-264736575,-44.4,20643288941,33675,-28554,-45.9,2096745,708,4380
주중 박스오피스,20230515~20230518,202320,4,4,0,OLD,20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,2023-05-04,264442480,4.0,-188625780,-41.6,5276052262,26456,-19111,-41.9,533747,553,3127
주중 박스오피스,20230515~20230518,202320,5,5,-2,OLD,20198482,드림,2023-04-26,203247289,3.1,-290072406,-58.8,10555483008,22598,-31319,-58.1,1094196,612,2857
주중 박스오피스,20230515~20230518,202320,6,6,1,OLD,20226270,스즈메의 문단속,2023-03-08,187361482,2.9,-35670488,-16.0,55492545759,18929,-3331,-15.0,5407644,477,2407
주중 박스오피스,20230515~20230518,202320,7,7,-2,OLD,20231089,존 윅 4,2023-04-12,140796805,2.1,-220096188,-61.0,19742007188,14617,-21925,-60.0,1903588,492,1914
주중 박스오피스,20230515~20230518,202320,8,8,-2,OLD,20231437,문재인입니다,2023-05-10,111202186,1.7,-125135953,-52.9,846545041,12226,-12601,-50.8,86947,464,2537
주중 박스오피스,20230515~20230518,202320,9,9,22,OLD,20231029,슬픔의 삼각형,2023-05-17,87341782,1.3,81965782,1524.7,119615978,9203,8531,1269.5,12621,294,957
주중 박스오피스,20230515~20230518,202320,10,10,-2,OLD,20218656,롱디,2023-05-10,48361100,0.7,-33340500,-40.8,264393900,6293,-5005,-44.3,32207,222,1185
주중 박스오피스,20230522~20230525,202321,1,1,1,OLD,20231592,분노의 질주: 라이드 오어 다이,2023-05-17,2139542043,39.5,-196450076,-8.4,11071656517,211980,-16409,-7.2,1055272,1640,22029
주중 박스오피스,20230522~20230525,202321,2,2,-1,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,1314435236,24.3,-1069503333,-44.9,36871708937,131172,-98845,-43.0,3478751,1180,13720
주중 박스오피스,20230522~20230525,202321,3,3,20,OLD,20231839,인어공주,2023-05-24,766854255,14.2,752507255,5245.0,787821255,73956,72921,7045.5,75649,1348,8452
주중 박스오피스,20230522~20230525,202321,4,4,0,OLD,20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,2023-05-04,139785130,2.6,-124657350,-47.1,6107446045,14322,-12134,-45.9,616618,420,1813
주중 박스오피스,20230522~20230525,202321,5,5,-2,OLD,20227890,슈퍼 마리오 브라더스,2023-04-26,125553477,2.3,-205347273,-62.1,21723638755,13690,-19985,-59.3,2207123,484,1896
주중 박스오피스,20230522~20230525,202321,6,6,0,OLD,20226270,스즈메의 문단속,2023-03-08,119412866,2.2,-67948616,-36.3,56000469946,13345,-5584,-29.5,5458939,382,1574
주중 박스오피스,20230522~20230525,202321,7,7,45,OLD,20231677,남은 인생 10년,2023-05-24,130320900,2.4,128976900,9596.5,134324900,13108,12916,6727.1,13680,99,495
주중 박스오피스,20230522~20230525,202321,8,8,0,NEW,20226411,범죄도시3,2023-05-31,105610000,2.0,105610000,100.0,105610000,11494,11494,100.0,11494,16,51
주중 박스오피스,20230522~20230525,202321,9,9,-4,OLD,20198482,드림,2023-04-26,61133161,1.1,-142114128,-69.9,10732009102,8015,-14583,-64.5,1115637,206,611
주중 박스오피스,20230522~20230525,202321,10,10,-1,OLD,20231029,슬픔의 삼각형,2023-05-17,60373304,1.1,-26968478,-30.9,309393098,6479,-2724,-29.6,31891,255,1093
주중 박스오피스,20230529~20230601,202322,1,1,7,OLD,20226411,범죄도시3,2023-05-31,12572944487,63.8,12467334487,11805.1,15924391030,1378224,1366730,11890.8,1695088,2352,26243
주중 박스오피스,20230529~20230601,202322,2,2,-1,OLD,20231592,분노의 질주: 라이드 오어 다이,2023-05-17,1882921019,9.6,-256621024,-12.0,17101683632,188230,-23750,-11.2,1635993,1489,11962
주중 박스오피스,20230529~20230601,202322,3,3,-1,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,1645458645,8.3,331023409,25.2,41687136801,166752,35580,27.1,3949552,1245,9450
주중 박스오피스,20230529~20230601,202322,4,4,-1,OLD,20231839,인어공주,2023-05-24,1519598162,7.7,752743907,98.2,5157612970,151861,77905,105.3,496135,1344,9242
주중 박스오피스,20230529~20230601,202322,5,5,0,OLD,20227890,슈퍼 마리오 브라더스,2023-04-26,490405202,2.5,364851725,290.6,22932154592,50621,36931,269.8,2329695,643,1549
주중 박스오피스,20230529~20230601,202322,6,6,-2,OLD,20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,2023-05-04,308634468,1.6,168849338,120.8,6844103900,31497,17175,119.9,690348,460,1250
주중 박스오피스,20230529~20230601,202322,7,7,5,OLD,19960041,아기공룡 둘리-얼음별 대모험,1996-07-24,259635059,1.3,204309567,369.3,713973806,26693,20720,346.9,74291,473,1194
주중 박스오피스,20230529~20230601,202322,8,8,-1,OLD,20231677,남은 인생 10년,2023-05-24,262980800,1.3,132659900,101.8,743577800,24840,11732,89.5,69846,196,1099
주중 박스오피스,20230529~20230601,202322,9,9,-3,OLD,20226270,스즈메의 문단속,2023-03-08,178064686,0.9,58651820,49.1,56438686242,18738,5393,40.4,5503652,314,967
주중 박스오피스,20230529~20230601,202322,10,10,0,NEW,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,149863995,0.8,149863995,100.0,2391751995,17512,17512,100.0,355520,518,1400
주중 박스오피스,20230605~20230608,202323,1,1,0,OLD,20226411,범죄도시3,2023-05-31,19004193823,75.8,6431249336,51.2,63618682949,1947371,569147,41.3,6459594,2430,48925
주중 박스오피스,20230605~20230608,202323,2,2,0,NEW,20232025,트랜스포머: 비스트의 서막,2023-06-06,2846906784,11.4,2846906784,100.0,2858762784,283269,283269,100.0,283893,1107,12675
주중 박스오피스,20230605~20230608,202323,3,3,0,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,714607689,2.8,-930850956,-56.6,43350116582,71727,-95025,-57.0,4112371,625,3151
주중 박스오피스,20230605~20230608,202323,4,4,6,OLD,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,580857309,2.3,430993314,287.6,3646400485,64227,46715,266.8,491576,519,2013
주중 박스오피스,20230605~20230608,202323,5,5,-1,OLD,20231839,인어공주,2023-05-24,440023529,1.8,-1079574633,-71.0,6256495471,45995,-105866,-69.7,607616,566,1734
주중 박스오피스,20230605~20230608,202323,6,6,-4,OLD,20231592,분노의 질주: 라이드 오어 다이,2023-05-17,385448204,1.5,-1497472815,-79.5,18166168896,39918,-148312,-78.8,1742589,622,2507
주중 박스오피스,20230605~20230608,202323,7,7,-2,OLD,20227890,슈퍼 마리오 브라더스,2023-04-26,217602447,0.9,-272802755,-55.6,23384938724,23168,-27453,-54.2,2376639,230,614
주중 박스오피스,20230605~20230608,202323,8,8,0,OLD,20231677,남은 인생 10년,2023-05-24,164538200,0.7,-98442600,-37.4,1122182200,15471,-9369,-37.7,104027,97,484
주중 박스오피스,20230605~20230608,202323,9,9,-3,OLD,20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,2023-05-04,134914036,0.5,-173720432,-56.3,7137446952,13904,-17593,-55.9,719807,196,529
주중 박스오피스,20230605~20230608,202323,10,10,-3,OLD,19960041,아기공룡 둘리-얼음별 대모험,1996-07-24,84651592,0.3,-174983467,-67.4,903830591,9509,-17184,-64.4,94994,160,410
주중 박스오피스,20230612~20230615,202324,1,1,0,OLD,20226411,범죄도시3,2023-05-31,4644178944,55.4,-14360014879,-75.6,81708480529,480078,-1467293,-75.3,8262738,2059,34743
주중 박스오피스,20230612~20230615,202324,2,2,24,OLD,20231971,플래시,2023-06-14,1395235222,16.6,1389367222,23677.0,1401103222,133043,132391,20305.4,133695,1258,9704
주중 박스오피스,20230612~20230615,202324,3,3,17,OLD,20228930,엘리멘탈,2023-06-14,871898027,10.4,860239027,7378.3,891035027,91847,90556,7014.4,93960,956,6840
주중 박스오피스,20230612~20230615,202324,4,4,-2,OLD,20232025,트랜스포머: 비스트의 서막,2023-06-06,689786253,8.2,-2157120531,-75.8,6513791297,70930,-212339,-75.0,640408,1049,10484
주중 박스오피스,20230612~20230615,202324,5,5,-2,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,173549467,2.1,-541058222,-75.7,43977125722,17329,-54398,-75.8,4172532,454,1859
주중 박스오피스,20230612~20230615,202324,6,6,6,OLD,20211937,귀공자,2023-06-21,42167000,0.5,-1108000,-2.6,85442000,7283,-1372,-15.9,15938,31,43
주중 박스오피스,20230612~20230615,202324,7,7,-1,OLD,20231592,분노의 질주: 라이드 오어 다이,2023-05-17,64562221,0.8,-320885983,-83.3,18406079628,6617,-33301,-83.4,1766593,286,930
주중 박스오피스,20230612~20230615,202324,8,8,0,OLD,20231677,남은 인생 10년,2023-05-24,55224300,0.7,-109313900,-66.4,1287490400,5828,-9643,-62.3,119799,90,498
주중 박스오피스,20230612~20230615,202324,9,9,-5,OLD,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,47227937,0.6,-533629372,-91.9,4280656675,5403,-58824,-91.6,558996,214,785
주중 박스오피스,20230612~20230615,202324,10,10,-5,OLD,20231839,인어공주,2023-05-24,52813801,0.6,-387209728,-88.0,6556412579,5312,-40683,-88.5,636751,181,627
주중 박스오피스,20230619~20230622,202325,1,1,0,OLD,20226411,범죄도시3,2023-05-31,3122478990,34.0,-1521699954,-32.8,91446328746,321825,-158253,-33.0,9234206,1351,21971
주중 박스오피스,20230619~20230622,202325,2,2,1,OLD,20228930,엘리멘탈,2023-06-14,2216006533,24.1,1344108506,154.2,7350176719,227130,135283,147.3,743165,1043,12784
주중 박스오피스,20230619~20230622,202325,3,3,82,OLD,20232180,스파이더맨: 어크로스 더 유니버스,2023-06-21,1178616634,12.8,1178202634,284590.0,1205714634,111574,111528,242452.2,113218,1103,7764
주중 박스오피스,20230619~20230622,202325,4,4,2,OLD,20211937,귀공자,2023-06-21,1038093043,11.3,995926043,2361.9,1226240032,107781,100498,1379.9,136397,966,7630
주중 박스오피스,20230619~20230622,202325,5,5,-3,OLD,20231971,플래시,2023-06-14,849086500,9.2,-546148722,-39.1,5430605434,81966,-51077,-38.4,509272,1125,11232
주중 박스오피스,20230619~20230622,202325,6,6,-2,OLD,20232025,트랜스포머: 비스트의 서막,2023-06-06,218349098,2.4,-471437155,-68.3,7511392107,22774,-48156,-67.9,741695,566,3049
주중 박스오피스,20230619~20230622,202325,7,7,37,OLD,20227654,수라,2023-06-21,85407828,0.9,82236828,2593.4,128679828,9849,9491,2651.1,14697,136,261
주중 박스오피스,20230619~20230622,202325,8,8,-3,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03,79432797,0.9,-94116670,-54.2,44235270622,7892,-9437,-54.5,4197351,202,677
주중 박스오피스,20230619~20230622,202325,9,9,-1,OLD,20231677,남은 인생 10년,2023-05-24,37758400,0.4,-17465900,-31.6,1381813100,3686,-2142,-36.8,128904,57,302
주중 박스오피스,20230619~20230622,202325,10,10,0,NEW,20231589,파이어하트,2023-06-28,14000000,0.2,14000000,100.0,14000000,2000,2000,100.0,2000,16,16
주중 박스오피스,20230626~20230629,202326,1,1,1,OLD,20228930,엘리멘탈,2023-06-14,2931901582,28.7,715895049,32.3,15326315508,317652,90522,39.9,1559343,1069,14276
주중 박스오피스,20230626~20230629,202326,2,2,-1,OLD,20226411,범죄도시3,2023-05-31,2051938769,20.1,-1070540221,-34.3,97869862039,229887,-91938,-28.6,9897368,1049,16512
주중 박스오피스,20230626~20230629,202326,3,3,21,OLD,20232273,인디아나 존스: 운명의 다이얼,2023-06-28,1465338309,14.4,1451730309,10668.2,1478946309,163942,163186,21585.4,164698,1261,7792
주중 박스오피스,20230626~20230629,202326,4,4,0,OLD,20211937,귀공자,2023-06-21,1096697737,10.8,58604694,5.6,4514652815,116952,9171,8.5,464720,864,10184
주중 박스오피스,20230626~20230629,202326,5,5,-2,OLD,20232180,스파이더맨: 어크로스 더 유니버스,2023-06-21,1092218275,10.7,-86398359,-7.3,4931915649,108754,-2820,-2.5,462811,923,9260
주중 박스오피스,20230626~20230629,202326,6,6,-1,OLD,20231971,플래시,2023-06-14,239784699,2.4,-609301801,-71.8,6488685582,24680,-57286,-69.9,609856,554,2942
주중 박스오피스,20230626~20230629,202326,7,7,0,NEW,20219331,여름날 우리,2021-08-25,153409897,1.5,153409897,100.0,529884617,17753,17753,100.0,59369,224,612
